sample_unit_id,grts,BroadHabitat_Class,BroadHabitat_Form
100064,122358,Forest & Woodland,Cool Temperate Forest & Woodland
78717,122367,Forest & Woodland,Warm Temperate Forest & Woodland
54214,122404,Developed & Other Human Use,Developed & Urban
96335,122407,Forest & Woodland,Cool Temperate Forest & Woodland
106988,122419,Forest & Woodland,Cool Temperate Forest & Woodland
79192,122431,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
102850,122435,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
46341,122439,Open Water,Open Water
100082,122456,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
92607,122465,Forest & Woodland,Warm Temperate Forest & Woodland
115841,122485,Forest & Woodland,Cool Temperate Forest & Woodland
94055,122490,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
118553,122517,Forest & Woodland,Cool Temperate Forest & Woodland
87997,122539,Forest & Woodland,Cool Temperate Forest & Woodland
126469,122559,Forest & Woodland,Cool Temperate Forest & Woodland
55608,122562,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
101914,122567,Shrub & Herb Vegetation,Salt Marsh
101023,122579,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
113013,122583,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
120431,122591,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
105111,122607,Forest & Woodland,Cool Temperate Forest & Woodland
81503,122627,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
59759,122634,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
78284,122661,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
121394,122664,Forest & Woodland,Cool Temperate Forest & Woodland
109290,122681,Forest & Woodland,Cool Temperate Forest & Woodland
116741,122689,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
110235,122713,Forest & Woodland,Cool Temperate Forest & Woodland
66258,122723,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
69009,122732,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
49134,122747,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
96365,122749,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
84738,122758,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
95492,122779,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
107511,122786,Forest & Woodland,Cool Temperate Forest & Woodland
56068,122796,Developed & Other Human Use,Developed & Urban
99563,122799,Forest & Woodland,Cool Temperate Forest & Woodland
103755,122811,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
61169,122821,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
77816,122823,Forest & Woodland,Cool Temperate Forest & Woodland
105637,122827,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
50509,122831,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
90785,122833,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
124144,122852,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
88899,122857,0,0
114445,122876,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
46352,122879,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
98217,122881,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
125498,122909,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
51918,122920,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
84283,122922,Developed & Other Human Use,Developed & Urban
111173,122926,Forest & Woodland,Cool Temperate Forest & Woodland
52364,122929,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
99119,122931,Forest & Woodland,Cool Temperate Forest & Woodland
120436,122950,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
76877,122955,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
106092,122959,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
102805,122975,Forest & Woodland,Warm Temperate Forest & Woodland
98697,122980,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
120410,122999,Forest & Woodland,Cool Temperate Forest & Woodland
107960,123007,Forest & Woodland,Cool Temperate Forest & Woodland
101948,123049,Recently Disturbed or Modified,Recently Disturbed or Modified
90843,123070,Forest & Woodland,Cool Temperate Forest & Woodland
112540,123073,Forest & Woodland,Cool Temperate Forest & Woodland
125550,123081,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
115334,123105,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
98172,123117,Forest & Woodland,Cool Temperate Forest & Woodland
69495,123124,Forest & Woodland,Cool Temperate Forest & Woodland
98222,123141,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
84732,123150,Forest & Woodland,Cool Temperate Forest & Woodland
72240,123167,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
122734,123170,Developed & Other Human Use,Developed & Urban
102881,123178,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
57434,123188,Open Water,Open Water
100962,123191,Forest & Woodland,Cool Temperate Forest & Woodland
112070,123203,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
64414,123213,Shrub & Herb Vegetation,Salt Marsh
107011,123219,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
92176,123224,Shrub & Herb Vegetation,Salt Marsh
94513,123239,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
130627,123243,Forest & Woodland,Cool Temperate Forest & Woodland
115359,123252,Recently Disturbed or Modified,Recently Disturbed or Modified
110283,123268,Forest & Woodland,Cool Temperate Forest & Woodland
49139,123271,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
98211,123273,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
85680,123314,Forest & Woodland,Cool Temperate Forest & Woodland
111181,123318,Forest & Woodland,Cool Temperate Forest & Woodland
56519,123321,Developed & Other Human Use,Developed & Urban
100957,123323,Forest & Woodland,Cool Temperate Forest & Woodland
119983,123342,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
75964,123347,Forest & Woodland,Cool Temperate Forest & Woodland
107031,123350,Forest & Woodland,Cool Temperate Forest & Woodland
106983,123366,Forest & Woodland,Cool Temperate Forest & Woodland
125994,123375,Forest & Woodland,Cool Temperate Forest & Woodland
115835,123399,Forest & Woodland,Cool Temperate Forest & Woodland
77330,123412,Developed & Other Human Use,Developed & Urban
58843,123419,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
129709,123441,Forest & Woodland,Cool Temperate Forest & Woodland
53766,123444,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
86137,123446,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
109320,123449,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
95010,123461,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
101898,123465,Forest & Woodland,Cool Temperate Forest & Woodland
121826,123473,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
107895,123489,Forest & Woodland,Cool Temperate Forest & Woodland
92152,123510,Forest & Woodland,Cool Temperate Forest & Woodland
65304,123517,Forest & Woodland,Warm Temperate Forest & Woodland
88918,123544,Forest & Woodland,Warm Temperate Forest & Woodland
116710,123563,Forest & Woodland,Temperate Flooded & Swamp Forest
104727,123571,Forest & Woodland,Cool Temperate Forest & Woodland
92625,123583,Forest & Woodland,Cool Temperate Forest & Woodland
114390,123595,Forest & Woodland,Cool Temperate Forest & Woodland
59787,123605,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
85225,123607,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
101923,123611,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
97274,123616,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
130154,123635,Forest & Woodland,Cool Temperate Forest & Woodland
94921,123640,Developed & Other Human Use,Developed & Urban
115817,123644,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
114920,123660,Forest & Woodland,Cool Temperate Forest & Woodland
96817,123665,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
124164,123668,Forest & Woodland,Cool Temperate Forest & Woodland
131517,123685,Recently Disturbed or Modified,Recently Disturbed or Modified
122742,123693,Forest & Woodland,Cool Temperate Forest & Woodland
53773,123703,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
74117,123705,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
118145,123709,Forest & Woodland,Cool Temperate Forest & Woodland
58356,123712,Open Water,Open Water
98188,123714,Forest & Woodland,Cool Temperate Forest & Woodland
120918,123734,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
65335,123737,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
107464,123742,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
97318,123754,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
108361,123758,Forest & Woodland,Cool Temperate Forest & Woodland
126912,123767,Forest & Woodland,Cool Temperate Forest & Woodland
128753,123783,Open Water,Open Water
111670,123791,Forest & Woodland,Cool Temperate Forest & Woodland
75015,123804,Forest & Woodland,Cool Temperate Forest & Woodland
64864,123811,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
58397,123835,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
81518,123837,Forest & Woodland,Cool Temperate Forest & Woodland
109790,123840,Forest & Woodland,Cool Temperate Forest & Woodland
99643,123853,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
108851,123857,Forest & Woodland,Cool Temperate Forest & Woodland
122298,123865,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
104666,123890,Forest & Woodland,Cool Temperate Forest & Woodland
93991,123902,0,0
72723,123909,Forest & Woodland,Cool Temperate Forest & Woodland
116698,123914,Developed & Other Human Use,Developed & Urban
50519,123925,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
77799,123936,Developed & Other Human Use,Developed & Urban
128743,123955,Forest & Woodland,Cool Temperate Forest & Woodland
128316,123963,Forest & Woodland,Cool Temperate Forest & Woodland
94952,123975,Forest & Woodland,Cool Temperate Forest & Woodland
103748,123987,Forest & Woodland,Cool Temperate Forest & Woodland
74097,123999,Forest & Woodland,Cool Temperate Forest & Woodland
102397,124003,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
68558,124007,Forest & Woodland,Temperate Flooded & Swamp Forest
96840,124024,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
107510,124053,Recently Disturbed or Modified,Recently Disturbed or Modified
94527,124099,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
124151,124127,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
114414,124135,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
96412,124148,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
113932,124151,Recently Disturbed or Modified,Recently Disturbed or Modified
67631,124169,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
105572,124175,0,0
65315,124203,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
101048,124217,Forest & Woodland,Temperate Flooded & Swamp Forest
105195,124225,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
116764,124233,Forest & Woodland,Cool Temperate Forest & Woodland
113002,124250,Recently Disturbed or Modified,Recently Disturbed or Modified
97275,124270,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
66261,124292,Shrub & Herb Vegetation,Salt Marsh
97701,124294,Developed & Other Human Use,Developed & Urban
114426,124298,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
72268,124301,Forest & Woodland,Cool Temperate Forest & Woodland
95894,124319,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
123704,124322,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
66221,124344,Open Water,Open Water
122277,124347,Forest & Woodland,Cool Temperate Forest & Woodland
58357,124365,Open Water,Open Water
96325,124367,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
64411,124390,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
106075,124396,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
97321,124408,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
126452,124420,Forest & Woodland,Cool Temperate Forest & Woodland
115365,124428,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
110279,124444,Forest & Woodland,Cool Temperate Forest & Woodland
59766,124463,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
57473,124487,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
80130,124490,Forest & Woodland,Cool Temperate Forest & Woodland
114884,124494,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
55598,124497,Forest & Woodland,Cool Temperate Forest & Woodland
99654,124506,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
118124,124518,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
104705,124526,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
104200,124542,Forest & Woodland,Cool Temperate Forest & Woodland
70864,124561,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
117626,124567,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
104720,124617,Forest & Woodland,Cool Temperate Forest & Woodland
93615,124638,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
127815,124641,Recently Disturbed or Modified,Recently Disturbed or Modified
100980,124661,Recently Disturbed or Modified,Recently Disturbed or Modified
95391,124685,Forest & Woodland,Cool Temperate Forest & Woodland
110721,124689,Forest & Woodland,Cool Temperate Forest & Woodland
66716,124692,Shrub & Herb Vegetation,Salt Marsh
95919,124711,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
131069,124731,Open Water,Open Water
119034,124739,Recently Disturbed or Modified,Recently Disturbed or Modified
56976,124757,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
92620,124759,Forest & Woodland,Warm Temperate Forest & Woodland
60709,124782,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
103769,124788,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
97779,124800,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
128299,124812,Forest & Woodland,Cool Temperate Forest & Woodland
112586,124821,Recently Disturbed or Modified,Recently Disturbed or Modified
63471,124856,Forest & Woodland,Cool Temperate Forest & Woodland
52390,124880,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
75505,124883,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
123240,124886,Forest & Woodland,Cool Temperate Forest & Woodland
55138,124889,Open Rock Vegetation,"Temperate & Boreal Cliff, Scree & Other Rock Vegetation"
94562,124898,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
116755,124910,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
108883,124918,Forest & Woodland,Cool Temperate Forest & Woodland
107448,124934,Forest & Woodland,Cool Temperate Forest & Woodland
69467,124953,Forest & Woodland,Warm Temperate Forest & Woodland
125053,124959,Forest & Woodland,Cool Temperate Forest & Woodland
78714,124980,Open Water,Open Water
60226,124987,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
113028,125016,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
101507,125030,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
106992,125033,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
47269,125051,Developed & Other Human Use,Developed & Urban
101868,125057,Forest & Woodland,Warm Temperate Forest & Woodland
93539,125078,Forest & Woodland,Cool Temperate Forest & Woodland
72718,125085,Forest & Woodland,Warm Temperate Forest & Woodland
119479,125131,Recently Disturbed or Modified,Recently Disturbed or Modified
93554,125151,Forest & Woodland,Cool Temperate Forest & Woodland
55147,125173,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
101912,125180,Shrub & Herb Vegetation,Salt Marsh
100565,125192,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
120894,125204,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
